1.1866247	-0.709941
1.1500047	-0.714824
1.1109447	-0.717266
1.0816447	-0.717266
1.0559613	-0.717266
1.0486413	-0.719707
1.0413213	-0.722148
1.0473778	-0.722148
1.0680849	-0.722148
1.0949349	-0.722148
1.1278514	-0.722148
1.1693614	-0.714824
1.2035414	-0.705059
1.2426014	-0.705059
1.2743414	-0.705059
1.3085214	-0.697734
1.3158414	-0.692852
1.3329314	-0.687969
1.3268749	-0.675762
1.3317549	-0.668437
1.3086078	-0.65623
1.2939578	-0.631816
1.2597778	-0.597637
1.2341912	-0.575664
1.1939447	-0.553691
1.1695347	-0.519512
1.1402347	-0.470684
1.1329147	-0.426738
1.0889647	-0.37791
0.94374764	-0.338848
0.60203404	-0.304668
0.50068108	-0.275371
0.29215731	-0.23875
0.10595911	-0.216777
-0.069205168	-0.207012
-0.25060976	-0.20457
-0.3895001	-0.202129
-0.43597649	-0.180156
-0.44474272	-0.172832
-0.41815238	-0.172832
-0.38667156	-0.172832
-0.29172123	-0.175273
-0.16386385	-0.175273
-0.01764351	-0.172832
0.13717026	-0.172832
0.29198404	-0.172832
0.43223469	-0.172832
0.56759486	-0.172832
0.67004846	-0.172832
0.75305846	-0.172832
0.80061502	-0.175273
0.81896846	-0.175273
0.79952486	-0.175273
0.76063764	-0.175273
0.67419387	-0.175273
0.5901801	-0.175273
0.48546976	-0.175273
0.38318894	-0.175273
0.28083221	-0.175273
0.19673156	-0.175273
0.11869844	-0.175273
0.067428438	-0.175273
0.030808438	-0.175273
0.018511562	-0.175273
0.017152212	-0.175273
0.04022238	-0.175273
0.073042548	-0.175273
0.12540272	-0.175273
0.18264288	-0.175273
0.25209353	-0.175273
0.31547714	-0.170391
0.37887026	-0.170391
0.42761387	-0.170391
0.46423387	-0.170391
0.48864387	-0.170391
0.50573387	-0.170391
0.49723731	-0.170391
0.4899937	-0.167949
0.4656701	-0.160625
0.44252353	-0.155742
0.39260288	-0.153301
0.34630976	-0.148418
0.28661911	-0.141094
0.23055599	-0.128887
0.17693238	-0.121562
0.12937534	-0.114238
0.059838774	-0.114238
0.029362212	-0.114238
-0.010961226	-0.114238
-0.014674664	-0.114238
-0.01593762	-0.114238
-0.005077452	-0.114238
0.021686154	-0.109355
0.063012884	-0.104473
0.10931649	-0.104473
0.15678714	-0.104473
0.20309026	-0.104473
0.25427387	-0.104473
0.29207091	-0.0971484
0.32860404	-0.094707
0.34569404	-0.094707
0.34569404	-0.094707
0.33718748	-0.094707
0.32742748	-0.0922656
0.29939091	-0.0849414
0.27262731	-0.0873828
0.2312137	-0.0873828
0.1751401	-0.0873828
0.15081649	-0.0873828
0.11545993	-0.0873828
0.083719928	-0.0873828
0.067902884	-0.0800586
0.051989928	-0.0629687
0.049539928	-0.0385547
0.03362649	-0.0116992
0.00341911	-0.004375
-0.082376466	-0.00925781
-0.11259385	-0.00925781
-0.11612401	-0.0068164
-0.11377089	-0.0068164
-0.15265762	-0.0068164
-0.13185466	-0.0068164
-0.14044762	-0.0068164
-0.11720466	-0.0068164
-0.078231058	-0.0068164
-0.027143846	-0.0068164
0.017896322	-0.0068164
0.071433534	-0.004375
0.1018137	-0.0068164
0.13590731	0.000507817
0.14919748	0.00783204
0.15400108	0.0175977
0.15155108	0.0298047
0.14540764	0.0542188
0.12587764	0.0908398
0.095401082	0.134785
0.022247476	0.19582
-0.20715613	0.259297
-0.54716385	0.325215
-0.79298781	0.388691
-1.1370985	0.459492
-1.5724109	0.520527
-1.9163627	0.579121
-2.2357765	0.640156
-2.8200935	0.701191
-3.1767608	0.745137
-3.3784936	0.784199
-3.5458371	0.82082
-3.6757895	0.857441
-3.7553164	0.898945
-3.7881226	0.930684
-3.715406	0.962422
-3.6461871	0.991719
-3.4769799	1.02346
-3.2658807	1.04299
-3.1304072	1.06496
-2.9230169	1.10891
-2.8460888	1.14797
-2.7324036	1.16994
-2.6752097	1.1968
-2.6628785	1.23098
-2.6057776	1.24318
-2.5847794	1.24318
-2.627719	1.2383
-2.6884025	1.23342
-2.7495589	1.22854
-2.8129845	1.22854
-2.8882636	1.22854
-2.9644569	1.22609
-3.0222924	1.21145
-3.0922499	1.19924
-3.1439375	1.19191
-3.1824197	1.18947
-3.2113107	1.18947
-3.2271723	1.19191
-3.2359705	1.19191
-3.236707	1.19191
-3.2132044	1.18947
-3.1888774	1.19191
-3.1670831	1.19191
-3.1407505	1.19191
-3.126457	1.19191
-3.0964205	1.17482
-3.0833031	1.16018
-3.0787697	1.15041
-3.0971236	1.12111
-3.1032775	1.06008
-3.1068936	0.999043
-3.1054488	0.930684
-3.113867	0.840352
-3.1197523	0.73293
-3.1437179	0.608418
-3.1640822	0.486348
-3.18064	0.371602
-3.1079322	0.269063
-2.1052013	0.171406
-0.7986856	0.0981641
0.18596106	0.0493359
1.323528	0.0127148
2.1540516	-0.0141406
2.7671452	-0.0532031
3.4212276	-0.0825
3.5173875	-0.0922656
3.4691727	-0.0922656
3.3989016	-0.0922656
2.6840808	-0.0922656
2.3481503	-0.094707
1.5249173	-0.0922656
0.57521726	-0.0922656
-0.03357668	-0.0873828
-0.65431337	-0.0873828
-1.2712837	-0.0873828
-1.6654019	-0.0873828
-1.8717648	-0.0873828
-1.8056905	-0.0873828
-1.5774824	-0.0873828
-1.5544751	-0.0825
-1.5722677	-0.0727344
-1.3631013	-0.0654102
-0.94929221	-0.0532031
-0.58757368	-0.0263477
-0.40616909	-0.0068164
0.052454856	0.0102734
0.58577502	0.0420117
0.90821781	0.0664258
1.2434224	0.085957
1.3164891	0.103047
1.4007626	0.10793
1.1626791	0.10793
0.65251601	0.105488
0.44055846	0.0981641
0.000104688	0.0932813
-0.35581647	0.0883984
-0.66011156	0.0810742
-0.83030993	0.0810742
-0.95691387	0.0810742
-1.0045673	0.0810742
-0.94767272	0.0810742
-0.80063139	0.0810742
-0.53277351	0.0810742
-0.31484531	0.0786328
-0.023398414	0.07375
0.41705536	0.07375
0.73670257	0.07375
0.98193274	0.0761914
1.2235463	0.0810742
1.31623	0.0835156
1.2575436	0.085957
1.0438801	0.085957
0.69964012	0.0835156
0.40423012	0.0810742
-0.003393486	0.0810742
-0.47929022	0.0810742
-0.78276481	0.0810742
-1.0520589	0.0761914
-1.3322037	0.0688672
-1.4851338	0.0664258
-1.5104612	0.0688672
-1.4435424	0.0664258
-1.2378147	0.061543
-0.99067286	0.0493359
-0.70428875	0.0493359
-0.31519137	0.0493359
0.01910536	0.0493359
0.30457257	0.0493359
0.68164274	0.0493359
0.94151339	0.0517773
1.0561765	0.0468945
1.1550036	0.0420117
1.1854801	0.0444531
1.1182972	0.0444531
0.96820012	0.0444531
0.77415356	0.0420117
0.56545651	0.0420117
0.36046339	0.0273633
0.12988274	0.00294922
-0.05304399	-0.0312305
-0.11517464	-0.0800586
-0.25053481	-0.128887
-0.28454154	-0.192363
-0.30389875	-0.268047
-0.27451236	-0.34373
-0.20859236	-0.414531
-0.083078582	-0.475566
0.23150536	-0.539043
0.90995618	-0.582988
1.40168	-0.626934
1.9434972	-0.668437
2.3268836	-0.69041
2.5565463	-0.702617
2.6480634	-0.717266
2.57844	-0.722148
2.39777	-0.72459
2.1134798	-0.727031
1.8254862	-0.736797
1.4837726	-0.766094
1.2946924	-0.788066
1.1287688	-0.81248
0.92747863	-0.839336
0.73723142	-0.890605
0.61760142	-0.956523
0.56624502	-1.02
0.59789863	-1.06639
0.68569224	-1.11766
0.8455688	-1.15672
1.041969	-1.18602
1.257986	-1.20311
1.4715626	-1.21531
1.6949091	-1.22508
1.8767462	-1.23729
2.0232362	-1.23973
2.0672726	-1.23729
2.053886	-1.23729
1.9709624	-1.23729
1.8282722	-1.2324
1.6245516	-1.22508
1.3915214	-1.22264
1.1243212	-1.22264
0.86317764	-1.22264
0.63984108	-1.21287
0.46034764	-1.21287
0.31260469	-1.21043
0.21738469	-1.21043
0.16114781	-1.21043
0.18303142	-1.21043
0.25248159	-1.20799
0.38296224	-1.21043
0.52691536	-1.21043
0.7063124	-1.21043
0.89177601	-1.21043
1.1053526	-1.21043
1.3249962	-1.20799
1.5629827	-1.20799
1.7619198	-1.20799
1.9401398	-1.20799
2.0634727	-1.20799
2.1489227	-1.20799
2.1697162	-1.20799
2.1429526	-1.20799
2.051446	-1.20799
1.9453754	-1.20799
1.8063022	-1.20799
1.6854952	-1.20799
1.515955	-1.20799
1.3415249	-1.21043
1.1596778	-1.20799
0.99249125	-1.20799
0.83017469	-1.20799
0.69834469	-1.21043
0.58721125	-1.21043
0.51153125	-1.21043
0.46261486	-1.21043
0.45402142	-1.21043
0.48079502	-1.20555
0.53929863	-1.19822
0.62954224	-1.19578
0.7210488	-1.19578
0.8211488	-1.19578
0.9358124	-1.19334
1.0383524	-1.19334
1.1335624	-1.19334
1.2287824	-1.19334
1.3093424	-1.18602
1.3581724	-1.17869
1.4094424	-1.17381
1.4326754	-1.16404
1.4510288	-1.14207
1.4510288	-1.12986
1.4498522	-1.12742
1.4327622	-1.12742
1.4193852	-1.11521
1.3962286	-1.09568
1.3864686	-1.06395
1.3742586	-1.04197
1.3657616	-1.02
1.3620586	-0.971172
1.3584316	-0.895488
1.3462316	-0.795391
1.3462316	-0.683086
1.3315816	-0.561016
1.325525	-0.443828
1.298665	-0.341289
1.284015	-0.258281
0.84582846	-0.189922
0.52273748	-0.141094
0.11581599	-0.114238
-0.23360615	-0.102031
-0.62643897	-0.094707
-0.8758475	-0.094707
-1.0890785	-0.094707
-1.2829523	-0.0898242
-1.3517547	-0.0800586
-1.3610398	-0.0312305
-1.2983578	0.0298047
-1.2063763	0.0932813
-1.2922588	0.151875
-0.88337221	0.200703
-0.75603368	0.227559
-0.40996892	0.237324
-0.35525514	0.23
-0.55083481	0.217793
-0.62620123	0.21291
-0.28625846	0.21291
-0.24136861	0.21291
-0.27179125	0.21291
-0.23964127	0.203145
-0.22812147	0.188496
-0.21162526	0.186055
-0.14094462	0.186055
-0.073242332	0.183613
-0.086921034	0.171406
-0.043532356	0.168965
0.012790914	0.164082
0.056827308	0.154316
0.05708649	0.137227
0.06929649	0.12502
0.10312091	0.117695
0.11127142	0.112813
0.11788978	0.110371
0.052887164	0.110371
0.020627836	0.10793
-0.044471178	0.10793
-0.18453856	0.103047
-0.26275495	0.0932813
-0.35543856	0.0761914
	
	
	
	
	
	
